synonym_id,node_id,domain,subfield,knowledge_point,surface_form,surface_type,language,stage_label,notes
SYN-0700,HKG-NODE-NODE-NODE-418,概率与统计,统计,根据统计数据绘制条形统计图,绘制条形统计图,variant,zh,Grade 4 semester 1,常见课堂任务表述。
SYN-0701,HKG-NODE-NODE-NODE-418,概率与统计,统计,根据统计数据绘制条形统计图,画条形统计图,variant,zh,Grade 4 semester 1,口语化说法，与“绘制条形统计图”同义。
SYN-0702,HKG-NODE-NODE-NODE-418,概率与统计,统计,根据统计数据绘制条形统计图,制作条形统计图,variant,zh,Grade 4 semester 1,部分教学场景中的同义表述，强调按数据完成图形表示。
SYN-0703,HKG-NODE-NODE-NODE-420,概率与统计,统计,求一组数据的平均数（算术平均数）,求一组数据的平均数（算术平均数）,canonical,zh,Grade 4 semester 2,节点规范名称，范围是对一组数据求算术平均数这一基础统计技能。
SYN-0705,HKG-NODE-NODE-NODE-420,概率与统计,统计,求一组数据的平均数（算术平均数）,算术平均数,variant,zh,Grade 4 semester 2,与本节点范围基本一致，但在更高学段也可作为一般统计量概念出现，不一定特指本学段的求法训练。
SYN-0707,HKG-NODE-NODE-NODE-420,概率与统计,统计,求一组数据的平均数（算术平均数）,求一组数据的平均数,variant,zh,Grade 4 semester 2,与本节点高度贴合，但仍可能被用于强调计算步骤的421。
SYN-0708,HKG-NODE-NODE-NODE-421,概率与统计,统计,计算一组数据的平均数（总量÷数据个数）,计算一组数据的平均数（总量÷数据个数）,canonical,zh,Grade 4 semester 2,节点规范名称，强调用“总量÷数据个数”计算一组数据的平均数。
SYN-0709,HKG-NODE-NODE-NODE-421,概率与统计,统计,计算一组数据的平均数（总量÷数据个数）,平均数的计算,variant,zh,Grade 4 semester 2,通常指平均数求法训练，与本节点一致；但在更广语境下也可能包含非本节点范围的平均量问题。
SYN-0712,HKG-NODE-NODE-NODE-421,概率与统计,统计,计算一组数据的平均数（总量÷数据个数）,算术平均数（初步）,textbook_phrase,zh,Grade 4 semester 2,可用来指向本学段对算术平均数求法的初步学习。
SYN-0713,HKG-NODE-NODE-NODE-421,概率与统计,统计,计算一组数据的平均数（总量÷数据个数）,总量÷数据个数,formula,symbolic,Grade 4 semester 2,本节点最核心的计算表达；更像方法提示而非独立概念名，但可稳定指向本节点范围。
SYN-0714,HKG-NODE-NODE-NODE-422,概率与统计,统计,条形统计图,条形统计图,canonical,zh,Grade 4 semester 2,节点规范名称，指统计中的条形统计图这一表示形式。
SYN-0715,HKG-NODE-NODE-NODE-422,概率与统计,统计,条形统计图,条形图,variant,zh,Grade 4 semester 2,小学统计语境中的常见简称，通常与“条形统计图”同指。
SYN-0716,HKG-NODE-NODE-NODE-422,概率与统计,统计,条形统计图,柱状图,variant,zh,Grade 4 semester 2,在中文使用中常与条形统计图混用；但在不同教材或软件语境下可能有术语差异。
SYN-0717,HKG-NODE-NODE-NODE-427,概率与统计,概率,用确定事件、不确定事件和不可能事件描述简单事件发生的情况,用确定事件、不确定事件和不可能事件描述简单事件发生的情况,canonical,zh,Grade 5 semester 1,节点规范名称，强调对简单事件发生情况进行定性分类。
SYN-0718,HKG-NODE-NODE-NODE-427,概率与统计,概率,用确定事件、不确定事件和不可能事件描述简单事件发生的情况,事件发生的确定性与不确定性,variant,zh,Grade 5 semester 1,可指向本节点的整体学习内容，但表述略宽，未显式包含“不可能事件”。
SYN-0720,HKG-NODE-NODE-NODE-427,概率与统计,概率,用确定事件、不确定事件和不可能事件描述简单事件发生的情况,判断事件是否一定发生、可能发生或不可能发生,textbook_phrase,zh,Grade 5 semester 1,与节点范围高度一致，是更口语化的能力表述。
SYN-0721,HKG-NODE-NODE-NODE-427,概率与统计,概率,用确定事件、不确定事件和不可能事件描述简单事件发生的情况,一定发生、可能发生或不可能发生,textbook_phrase,zh,Grade 5 semester 1,常作为事件分类的简写表达；需结合概率语境使用。
SYN-0722,HKG-NODE-NODE-NODE-428,概率与统计,概率,比较简单事件发生可能性的大小并进行定性排序,比较简单事件发生可能性的大小并进行定性排序,canonical,zh,Grade 5 semester 1,节点规范名称，强调对简单事件可能性进行定性比较与排序。
SYN-0723,HKG-NODE-NODE-NODE-428,概率与统计,概率,比较简单事件发生可能性的大小并进行定性排序,比较事件发生可能性的大小,variant,zh,Grade 5 semester 1,与本节点高度一致，但省略了“简单事件”和“定性排序”的限定。
SYN-0724,HKG-NODE-NODE-NODE-428,概率与统计,概率,比较简单事件发生可能性的大小并进行定性排序,可能性的大小比较,variant,zh,Grade 5 semester 1,常见简缩说法；需在概率单元上下文中理解为事件发生可能性的比较。
SYN-0725,HKG-NODE-NODE-NODE-428,概率与统计,概率,比较简单事件发生可能性的大小并进行定性排序,判断哪个事件更可能发生,textbook_phrase,zh,Grade 5 semester 1,贴合本节点的核心任务，是定性比较的口语化表述。
SYN-0726,HKG-NODE-NODE-NODE-428,概率与统计,概率,比较简单事件发生可能性的大小并进行定性排序,比较谁更可能发生,textbook_phrase,zh,Grade 5 semester 1,常见课堂说法，可映射到本节点。
SYN-0727,HKG-NODE-NODE-NODE-433,概率与统计,统计,折线统计图的识读与根据数据绘制简单折线统计图,折线统计图的识读与根据数据绘制简单折线统计图,canonical,zh,Grade 5 semester 2,节点规范名称，兼含读图与按数据绘制简单折线统计图两部分能力。
SYN-0729,HKG-NODE-NODE-NODE-433,概率与统计,统计,折线统计图的识读与根据数据绘制简单折线统计图,折线图（统计）,variant,zh,Grade 5 semester 2,用于避免与几何中的折线概念混淆；但仍可能仅指图类型本身。
SYN-0731,HKG-NODE-NODE-NODE-433,概率与统计,统计,折线统计图的识读与根据数据绘制简单折线统计图,折线统计图的识读与绘制,variant,zh,Grade 5 semester 2,与本节点范围基本一致，是对规范名称的压缩表达。
SYN-0732,HKG-NODE-NODE-NODE-434,概率与统计,统计,折线统计图,折线统计图,canonical,zh,Grade 5 semester 2,节点规范名称，表示统计中的折线统计图这一图表类型。
SYN-0733,HKG-NODE-NODE-NODE-434,概率与统计,统计,折线统计图,折线图（统计）,variant,zh,Grade 5 semester 2,用于限定为统计图表而非几何中的折线。
SYN-0734,HKG-NODE-NODE-NODE-434,概率与统计,统计,折线统计图,单式折线统计图,variant,zh,Grade 5 semester 2,小学教材中常见，但如果上下文强调识读或绘制能力，也可能指向433。
SYN-0736,HKG-NODE-NODE-NODE-435,概率与统计,统计,扇形统计图的认识与读取,扇形统计图的认识与读取,canonical,zh,Grade 6 semester 1,节点规范名称，强调识别、理解整体与部分关系并读取图中信息。
SYN-0738,HKG-NODE-NODE-NODE-435,概率与统计,统计,扇形统计图的认识与读取,圆形统计图,variant,zh,Grade 6 semester 1,常见别称，通常与扇形统计图同指；但也可能只是图类名称。
SYN-0739,HKG-NODE-NODE-NODE-435,概率与统计,统计,扇形统计图的认识与读取,认识并读取扇形统计图,variant,zh,Grade 6 semester 1,与本节点范围高度一致的能力表述。
SYN-0740,HKG-NODE-NODE-NODE-436,概率与统计,统计,扇形统计图,扇形统计图,canonical,zh,Grade 6 semester 1,节点规范名称，表示统计中的扇形统计图这一图表类型。
SYN-0741,HKG-NODE-NODE-NODE-436,概率与统计,统计,扇形统计图,饼图,variant,zh,Grade 6 semester 1,常见别称，通常与扇形统计图同指；若上下文强调读图能力，也可能落到435。
SYN-0742,HKG-NODE-NODE-NODE-436,概率与统计,统计,扇形统计图,圆形统计图,variant,zh,Grade 6 semester 1,教材和教学中可能作为同义称呼使用。
SYN-0744,HKG-NODE-NODE-NODE-437,概率与统计,统计,根据数据特点和表达目的选择合适的统计图,根据数据特点和表达目的选择合适的统计图,canonical,zh,Grade 6 semester 1,节点规范名称，强调在已学统计图之间进行匹配和选用。
SYN-0745,HKG-NODE-NODE-NODE-437,概率与统计,统计,根据数据特点和表达目的选择合适的统计图,选择合适的统计图,variant,zh,Grade 6 semester 1,与本节点高度一致，是常见简化说法。
SYN-0746,HKG-NODE-NODE-NODE-437,概率与统计,统计,根据数据特点和表达目的选择合适的统计图,根据需要选择统计图,variant,zh,Grade 6 semester 1,强调表达目的导向，与本节点一致。
SYN-0747,HKG-NODE-NODE-NODE-437,概率与统计,统计,根据数据特点和表达目的选择合适的统计图,按数据特点选用统计图,variant,zh,Grade 6 semester 1,强调依据数据特点进行选择，是本节点的一种常见转述。
SYN-0748,HKG-NODE-NODE-NODE-437,概率与统计,统计,根据数据特点和表达目的选择合适的统计图,统计图的合理选用,variant,zh,Grade 6 semester 1,概括性较强，可指向本节点的应用能力。
SYN-0749,HKG-NODE-NODE-NODE-437,概率与统计,统计,根据数据特点和表达目的选择合适的统计图,选用合适的统计图,variant,zh,Grade 6 semester 1,与规范名称等值的简练表达。
SYN-0750,HKG-NODE-NODE-NODE-438,概率与统计,统计,根据数据特点与表达目的选择合适的统计图,根据数据特点与表达目的选择合适的统计图,canonical,zh,Grade 6 semester 1,节点规范名；强调在已学常见统计图之间按数据特点和表达目的进行选图。
SYN-0751,HKG-NODE-NODE-NODE-438,概率与统计,统计,根据数据特点与表达目的选择合适的统计图,选择合适的统计图,variant,zh,Grade 6 semester 1,常见简称；与本节点同指“选图”方法性知识，不指某一种统计图的具体画法。
SYN-0752,HKG-NODE-NODE-NODE-438,概率与统计,统计,根据数据特点与表达目的选择合适的统计图,根据数据选择统计图,variant,zh,Grade 6 semester 1,突出依据数据特征选图；若脱离“表达目的”语境，范围可能略窄。
SYN-0753,HKG-NODE-NODE-NODE-438,概率与统计,统计,根据数据特点与表达目的选择合适的统计图,按统计目的选择统计图,variant,zh,Grade 6 semester 1,突出依据表达目的选图；若脱离“数据特点”语境，范围可能略窄，但通常仍指同一教学内容。
SYN-0754,HKG-NODE-NODE-NODE-438,概率与统计,统计,根据数据特点与表达目的选择合适的统计图,统计图的合理选择,variant,zh,Grade 6 semester 1,方法性表述；可能与更高层的统计图应用能力重叠，需在关系层区分。
SYN-0755,HKG-NODE-NODE-NODE-438,概率与统计,统计,根据数据特点与表达目的选择合适的统计图,选择统计图,variant,zh,Grade 6 semester 1,高度简略表述；常在练习标题中出现，但也可能泛指任何统计图相关任务，存在歧义。
SYN-0756,HKG-NODE-NODE-NODE-448,概率与统计,统计,一组数据的中位数的确定与意义,一组数据的中位数的确定与意义,canonical,zh,Grade 8 semester 2,节点规范名；包含排序后确定中位数以及理解其集中趋势意义。
SYN-0757,HKG-NODE-NODE-NODE-448,概率与统计,统计,一组数据的中位数的确定与意义,中位数,variant,zh,Grade 8 semester 2,最常见简称；单独出现时也可能指概念定义、计算或应用的统称，此处按本节点收录。
SYN-0758,HKG-NODE-NODE-NODE-448,概率与统计,统计,一组数据的中位数的确定与意义,数据的中位数,variant,zh,Grade 8 semester 2,常见教材/教学表述；通常指一组数据的中位数。
SYN-0759,HKG-NODE-NODE-NODE-448,概率与统计,统计,一组数据的中位数的确定与意义,求中位数,variant,zh,Grade 8 semester 2,偏操作性表述；主要覆盖“确定中位数”，未完整体现“意义”，但在初中统计任务中常与本节点同域。
SYN-0760,HKG-NODE-NODE-NODE-448,概率与统计,统计,一组数据的中位数的确定与意义,确定一组数据的中位数,variant,zh,Grade 8 semester 2,直接对应排序后找中位数的操作范围。
SYN-0761,HKG-NODE-NODE-NODE-449,概率与统计,统计,一组数据的众数的确定与意义,一组数据的众数的确定与意义,canonical,zh,Grade 8 semester 2,节点规范名；包含识别出现次数最多的数据及理解其集中趋势意义。
SYN-0762,HKG-NODE-NODE-NODE-449,概率与统计,统计,一组数据的众数的确定与意义,众数,variant,zh,Grade 8 semester 2,最常见简称；单独出现时也可能指概念、求法与应用的统称，此处按本节点收录。
SYN-0763,HKG-NODE-NODE-NODE-449,概率与统计,统计,一组数据的众数的确定与意义,数据的众数,variant,zh,Grade 8 semester 2,常见教学表述；通常指一组数据中的众数。
SYN-0764,HKG-NODE-NODE-NODE-449,概率与统计,统计,一组数据的众数的确定与意义,求众数,variant,zh,Grade 8 semester 2,偏操作性表述；主要覆盖“确定众数”，未完整体现“意义”。
SYN-0765,HKG-NODE-NODE-NODE-449,概率与统计,统计,一组数据的众数的确定与意义,确定一组数据的众数,variant,zh,Grade 8 semester 2,直接对应识别出现次数最多的数据这一操作。
SYN-0766,HKG-NODE-NODE-NODE-452,概率与统计,概率,用列举法求简单随机事件的概率,用列举法求简单随机事件的概率,canonical,zh,Grade 9 semester 1,节点规范名；强调在等可能结果可枚举的情境中列出所有结果后求概率。
SYN-0767,HKG-NODE-NODE-NODE-452,概率与统计,概率,用列举法求简单随机事件的概率,列举法求概率,variant,zh,Grade 9 semester 1,常见简称；通常默认简单、等可能、可枚举情境。
SYN-0768,HKG-NODE-NODE-NODE-452,概率与统计,概率,用列举法求简单随机事件的概率,枚举法求概率,variant,zh,Grade 9 semester 1,“列举法”的同义变体；在部分教学语境中可互换。
SYN-0769,HKG-NODE-NODE-NODE-452,概率与统计,概率,用列举法求简单随机事件的概率,用列举法计算概率,variant,zh,Grade 9 semester 1,同域表述；“计算”比“求”更偏结果导向，但通常指同一方法。
SYN-0770,HKG-NODE-NODE-NODE-452,概率与统计,概率,用列举法求简单随机事件的概率,列举所有可能结果求概率,variant,zh,Grade 9 semester 1,过程性表述；准确体现先枚举再按概率公式求值。
